case,stage,family,n,m,seed,source,arm,round,position,ns,width,prep_ns
1,roads,NY,264346,733846,0,75527,selected_grid,5,4,28291200,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,75527,mean_map,5,5,33567800,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,mean_degree,5,6,33763600,465.8737218609674,3228100
1,roads,NY,264346,733846,0,75527,binary,5,7,47757800,0,0
1,roads,NY,264346,733846,0,75527,max_maxdegree,5,8,28634300,4618.25,4718000
1,roads,NY,264346,733846,0,75527,std_binary,5,9,49433800,0,0
1,roads,NY,264346,733846,0,75527,fourary,5,10,50816900,0,0
1,roads,NY,264346,733846,0,75527,degree4,6,0,59319300,0,18725300
1,roads,NY,264346,733846,0,75527,mean_ring,6,1,30685600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,mean_map,6,2,32771400,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,binary,6,3,47239400,0,0
1,roads,NY,264346,733846,0,75527,max_maxdegree,6,4,29509900,4618.25,4718000
1,roads,NY,264346,733846,0,75527,std_binary,6,5,47453000,0,0
1,roads,NY,264346,733846,0,75527,selected_grid,6,6,29412500,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,75527,fourary,6,7,53360300,0,0
1,roads,NY,264346,733846,0,75527,mean_degree,6,8,34819400,465.8737218609674,3228100
1,roads,NY,264346,733846,0,75527,radix,6,9,72016400,0,0
1,roads,NY,264346,733846,0,75527,caliber,6,10,41503800,0,5392400
1,roads,NY,264346,733846,0,75527,caliber,7,0,43094800,0,5392400
1,roads,NY,264346,733846,0,75527,radix,7,1,70134500,0,0
1,roads,NY,264346,733846,0,75527,mean_degree,7,2,36237400,465.8737218609674,3228100
1,roads,NY,264346,733846,0,75527,fourary,7,3,56341500,0,0
1,roads,NY,264346,733846,0,75527,selected_grid,7,4,31329800,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,75527,std_binary,7,5,53207200,0,0
1,roads,NY,264346,733846,0,75527,max_maxdegree,7,6,30066400,4618.25,4718000
1,roads,NY,264346,733846,0,75527,binary,7,7,51197900,0,0
1,roads,NY,264346,733846,0,75527,mean_map,7,8,35421100,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,mean_ring,7,9,32205600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,degree4,7,10,66950800,0,18725300
1,roads,NY,264346,733846,0,113291,max_maxdegree,0,0,33465200,4618.25,4718000
1,roads,NY,264346,733846,0,113291,binary,0,1,55818300,0,0
1,roads,NY,264346,733846,0,113291,mean_map,0,2,40622500,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,fourary,0,3,59834700,0,0
1,roads,NY,264346,733846,0,113291,mean_degree,0,4,36922200,465.8737218609674,3228100
1,roads,NY,264346,733846,0,113291,mean_ring,0,5,32851600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,degree4,0,6,67386500,0,18725300
1,roads,NY,264346,733846,0,113291,caliber,0,7,44961100,0,5392400
1,roads,NY,264346,733846,0,113291,radix,0,8,69439100,0,0
1,roads,NY,264346,733846,0,113291,std_binary,0,9,53259300,0,0
1,roads,NY,264346,733846,0,113291,selected_grid,0,10,29419500,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,113291,selected_grid,1,0,30250800,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,113291,std_binary,1,1,51543200,0,0
1,roads,NY,264346,733846,0,113291,radix,1,2,69626700,0,0
1,roads,NY,264346,733846,0,113291,caliber,1,3,41749000,0,5392400
1,roads,NY,264346,733846,0,113291,degree4,1,4,63921100,0,18725300
1,roads,NY,264346,733846,0,113291,mean_ring,1,5,31153300,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,mean_degree,1,6,36712300,465.8737218609674,3228100
1,roads,NY,264346,733846,0,113291,fourary,1,7,54918600,0,0
1,roads,NY,264346,733846,0,113291,mean_map,1,8,34185000,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,binary,1,9,53171700,0,0
1,roads,NY,264346,733846,0,113291,max_maxdegree,1,10,30572900,4618.25,4718000
1,roads,NY,264346,733846,0,113291,degree4,2,0,64677600,0,18725300
1,roads,NY,264346,733846,0,113291,radix,2,1,64252700,0,0
1,roads,NY,264346,733846,0,113291,mean_map,2,2,33696800,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,mean_ring,2,3,31677600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,max_maxdegree,2,4,29148800,4618.25,4718000
1,roads,NY,264346,733846,0,113291,caliber,2,5,43536900,0,5392400
1,roads,NY,264346,733846,0,113291,std_binary,2,6,49717200,0,0
1,roads,NY,264346,733846,0,113291,mean_degree,2,7,36429600,465.8737218609674,3228100
1,roads,NY,264346,733846,0,113291,fourary,2,8,53157700,0,0
1,roads,NY,264346,733846,0,113291,binary,2,9,51562700,0,0
1,roads,NY,264346,733846,0,113291,selected_grid,2,10,30714100,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,113291,selected_grid,3,0,27565700,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,113291,binary,3,1,53338700,0,0
1,roads,NY,264346,733846,0,113291,fourary,3,2,57071200,0,0
1,roads,NY,264346,733846,0,113291,mean_degree,3,3,34646700,465.8737218609674,3228100
1,roads,NY,264346,733846,0,113291,std_binary,3,4,53227700,0,0
1,roads,NY,264346,733846,0,113291,caliber,3,5,39650700,0,5392400
1,roads,NY,264346,733846,0,113291,max_maxdegree,3,6,28001700,4618.25,4718000
1,roads,NY,264346,733846,0,113291,mean_ring,3,7,29120000,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,mean_map,3,8,33597700,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,radix,3,9,66176100,0,0
1,roads,NY,264346,733846,0,113291,degree4,3,10,61400400,0,18725300
1,roads,NY,264346,733846,0,113291,max_maxdegree,4,0,28890900,4618.25,4718000
1,roads,NY,264346,733846,0,113291,radix,4,1,70469300,0,0
1,roads,NY,264346,733846,0,113291,degree4,4,2,65758500,0,18725300
1,roads,NY,264346,733846,0,113291,mean_map,4,3,34593600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,caliber,4,4,41491900,0,5392400
1,roads,NY,264346,733846,0,113291,std_binary,4,5,52358200,0,0
1,roads,NY,264346,733846,0,113291,binary,4,6,54453200,0,0
1,roads,NY,264346,733846,0,113291,mean_degree,4,7,36647000,465.8737218609674,3228100
1,roads,NY,264346,733846,0,113291,fourary,4,8,51903500,0,0
1,roads,NY,264346,733846,0,113291,mean_ring,4,9,29886600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,selected_grid,4,10,28094000,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,113291,selected_grid,5,0,26899800,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,113291,mean_ring,5,1,30538900,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,fourary,5,2,52966200,0,0
1,roads,NY,264346,733846,0,113291,mean_degree,5,3,35166500,465.8737218609674,3228100
1,roads,NY,264346,733846,0,113291,binary,5,4,53110500,0,0
1,roads,NY,264346,733846,0,113291,std_binary,5,5,50101400,0,0
1,roads,NY,264346,733846,0,113291,caliber,5,6,43329200,0,5392400
1,roads,NY,264346,733846,0,113291,mean_map,5,7,33381400,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,degree4,5,8,64957500,0,18725300
1,roads,NY,264346,733846,0,113291,radix,5,9,69269300,0,0
1,roads,NY,264346,733846,0,113291,max_maxdegree,5,10,29506700,4618.25,4718000
1,roads,NY,264346,733846,0,113291,degree4,6,0,65888700,0,18725300
1,roads,NY,264346,733846,0,113291,selected_grid,6,1,30865900,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,113291,mean_ring,6,2,32726500,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,caliber,6,3,43219000,0,5392400
1,roads,NY,264346,733846,0,113291,mean_degree,6,4,37507900,465.8737218609674,3228100
1,roads,NY,264346,733846,0,113291,fourary,6,5,55073900,0,0
1,roads,NY,264346,733846,0,113291,radix,6,6,67358400,0,0
1,roads,NY,264346,733846,0,113291,binary,6,7,55466100,0,0
1,roads,NY,264346,733846,0,113291,max_maxdegree,6,8,29793200,4618.25,4718000
1,roads,NY,264346,733846,0,113291,mean_map,6,9,37070300,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,std_binary,6,10,51394000,0,0
1,roads,NY,264346,733846,0,113291,std_binary,7,0,53546500,0,0
1,roads,NY,264346,733846,0,113291,mean_map,7,1,38507000,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,max_maxdegree,7,2,30114000,4618.25,4718000
1,roads,NY,264346,733846,0,113291,binary,7,3,55793700,0,0
1,roads,NY,264346,733846,0,113291,radix,7,4,74585100,0,0
1,roads,NY,264346,733846,0,113291,fourary,7,5,55493500,0,0
1,roads,NY,264346,733846,0,113291,mean_degree,7,6,34514300,465.8737218609674,3228100
1,roads,NY,264346,733846,0,113291,caliber,7,7,45464700,0,5392400
1,roads,NY,264346,733846,0,113291,mean_ring,7,8,31726700,1293.30334974913,3228100
1,roads,NY,264346,733846,0,113291,selected_grid,7,9,28583200,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,113291,degree4,7,10,64406900,0,18725300
1,roads,NY,264346,733846,0,151054,binary,0,0,54200800,0,0
1,roads,NY,264346,733846,0,151054,fourary,0,1,54357300,0,0
