key,panel,family,n,m,seed,source,arm,ns,prep_ns
layout:2,layout,destination,5000,22662,42,3333,binary,1098300.0,0.0
layout:2,layout,destination,5000,22662,42,3333,caliber,949500.0,89400.0
layout:2,layout,destination,5000,22662,42,3333,degree4,1237000.0,308600.0
layout:2,layout,destination,5000,22662,42,3333,fourary,1077800.0,0.0
layout:2,layout,destination,5000,22662,42,3333,max_maxdegree,669450.0,82100.0
layout:2,layout,destination,5000,22662,42,3333,mean_degree,684200.0,35800.0
layout:2,layout,destination,5000,22662,42,3333,mean_map,736900.0,35800.0
layout:2,layout,destination,5000,22662,42,3333,mean_ring,694050.0,35800.0
layout:2,layout,destination,5000,22662,42,3333,std_binary,1050700.0,0.0
layout:20,layout,rcm,100000,448748,1729,2295,binary,47811900.0,0.0
layout:20,layout,rcm,100000,448748,1729,2295,caliber,46101600.0,3204500.0
layout:20,layout,rcm,100000,448748,1729,2295,degree4,58727700.0,8348400.0
layout:20,layout,rcm,100000,448748,1729,2295,fourary,48088650.0,0.0
layout:20,layout,rcm,100000,448748,1729,2295,max_maxdegree,25863850.0,4058400.0
layout:20,layout,rcm,100000,448748,1729,2295,mean_degree,25533250.0,1510500.0
layout:20,layout,rcm,100000,448748,1729,2295,mean_map,26283400.0,1510500.0
layout:20,layout,rcm,100000,448748,1729,2295,mean_ring,26797200.0,1510500.0
layout:20,layout,rcm,100000,448748,1729,2295,std_binary,48737750.0,0.0
layout:20,layout,rcm,100000,448748,1729,69458,binary,47738150.0,0.0
layout:20,layout,rcm,100000,448748,1729,69458,caliber,43273850.0,3204500.0
layout:20,layout,rcm,100000,448748,1729,69458,degree4,58224700.0,8348400.0
layout:20,layout,rcm,100000,448748,1729,69458,fourary,47943400.0,0.0
layout:20,layout,rcm,100000,448748,1729,69458,max_maxdegree,26576300.0,4058400.0
layout:20,layout,rcm,100000,448748,1729,69458,mean_degree,24217600.0,1510500.0
layout:20,layout,rcm,100000,448748,1729,69458,mean_map,26974900.0,1510500.0
layout:20,layout,rcm,100000,448748,1729,69458,mean_ring,26500800.0,1510500.0
layout:20,layout,rcm,100000,448748,1729,69458,std_binary,47620650.0,0.0
layout:21,layout,weight,5000,22617,2026,1666,binary,1120500.0,0.0
layout:21,layout,weight,5000,22617,2026,1666,caliber,963450.0,71500.0
layout:21,layout,weight,5000,22617,2026,1666,degree4,1255500.0,281300.0
layout:21,layout,weight,5000,22617,2026,1666,fourary,1186700.0,0.0
layout:21,layout,weight,5000,22617,2026,1666,max_maxdegree,683500.0,92800.0
layout:21,layout,weight,5000,22617,2026,1666,mean_degree,687400.0,50000.0
layout:21,layout,weight,5000,22617,2026,1666,mean_map,589100.0,50000.0
layout:21,layout,weight,5000,22617,2026,1666,mean_ring,560950.0,50000.0
layout:21,layout,weight,5000,22617,2026,1666,std_binary,1073250.0,0.0
layout:21,layout,weight,5000,22617,2026,3333,binary,1133000.0,0.0
layout:21,layout,weight,5000,22617,2026,3333,caliber,977100.0,71500.0
layout:21,layout,weight,5000,22617,2026,3333,degree4,1315000.0,281300.0
layout:21,layout,weight,5000,22617,2026,3333,fourary,1170350.0,0.0
layout:21,layout,weight,5000,22617,2026,3333,max_maxdegree,685550.0,92800.0
layout:21,layout,weight,5000,22617,2026,3333,mean_degree,723650.0,50000.0
