family,seed,source,rate,arm,null_seed,admitted,potential_work,pushes,pops,comparisons,scouts,scout_scans,scout_yield,field_ns
roadlike,1729,333,0.1,weight_permutation,90,600,3600,1429,1429,15951,75,450,153,43297500
roadlike,1729,666,0.1,weight_permutation,90,600,3600,1440,1440,15747,78,468,153,43297500
roadlike,1729,333,0.25,vertex_permutation,90,1500,9000,1576,1576,18714,217,1302,492,43297500
roadlike,1729,666,0.25,vertex_permutation,90,1500,9000,1565,1565,18208,207,1242,478,43297500
roadlike,1729,333,0.25,weight_permutation,90,1500,9000,1520,1520,17672,174,1044,366,43297500
roadlike,1729,666,0.25,weight_permutation,90,1500,9000,1537,1537,17611,183,1098,369,43297500
roadlike,1729,333,0.5,vertex_permutation,90,3000,18000,1645,1645,20118,363,2178,769,43297500
roadlike,1729,666,0.5,vertex_permutation,90,3000,18000,1666,1666,20134,353,2118,776,43297500
roadlike,1729,333,0.5,weight_permutation,90,3000,18000,1622,1622,19538,323,1938,656,43297500
roadlike,1729,666,0.5,weight_permutation,90,3000,18000,1600,1600,18888,330,1980,641,43297500
roadlike,1729,333,0.05,vertex_permutation,91,300,1800,1457,1457,16350,59,354,148,43297500
roadlike,1729,666,0.05,vertex_permutation,91,300,1800,1450,1450,15994,53,318,131,43297500
roadlike,1729,333,0.05,weight_permutation,91,300,1800,1408,1408,15428,40,240,79,43297500
roadlike,1729,666,0.05,weight_permutation,91,300,1800,1414,1414,15206,39,234,75,43297500
roadlike,1729,333,0.1,vertex_permutation,91,600,3600,1503,1503,17189,104,624,246,43297500
roadlike,1729,666,0.1,vertex_permutation,91,600,3600,1507,1507,17009,103,618,245,43297500
roadlike,1729,333,0.1,weight_permutation,91,600,3600,1450,1450,16138,81,486,154,43297500
roadlike,1729,666,0.1,weight_permutation,91,600,3600,1461,1461,15991,86,516,160,43297500
roadlike,1729,333,0.25,vertex_permutation,91,1500,9000,1582,1582,18791,208,1248,474,43297500
roadlike,1729,666,0.25,vertex_permutation,91,1500,9000,1574,1574,18328,200,1200,473,43297500
roadlike,1729,333,0.25,weight_permutation,91,1500,9000,1534,1534,18039,175,1050,384,43297500
roadlike,1729,666,0.25,weight_permutation,91,1500,9000,1537,1537,17728,172,1032,390,43297500
roadlike,1729,333,0.5,vertex_permutation,91,3000,18000,1710,1710,21250,378,2268,786,43297500
roadlike,1729,666,0.5,vertex_permutation,91,3000,18000,1698,1698,20801,374,2244,798,43297500
roadlike,1729,333,0.5,weight_permutation,91,3000,18000,1608,1608,19537,322,1932,687,43297500
roadlike,1729,666,0.5,weight_permutation,91,3000,18000,1645,1645,19834,336,2016,722,43297500
roadlike,1729,333,0.05,vertex_permutation,92,300,1800,1461,1461,16446,60,360,148,43297500
roadlike,1729,666,0.05,vertex_permutation,92,300,1800,1469,1469,16279,59,354,142,43297500
roadlike,1729,333,0.05,weight_permutation,92,300,1800,1416,1416,15516,43,258,75,43297500
roadlike,1729,666,0.05,weight_permutation,92,300,1800,1442,1442,15622,49,294,86,43297500
roadlike,1729,333,0.1,vertex_permutation,92,600,3600,1504,1504,17208,107,642,244,43297500
roadlike,1729,666,0.1,vertex_permutation,92,600,3600,1507,1507,17078,109,654,253,43297500
roadlike,1729,333,0.1,weight_permutation,92,600,3600,1445,1445,16089,80,480,150,43297500
roadlike,1729,666,0.1,weight_permutation,92,600,3600,1478,1478,16275,87,522,159,43297500
roadlike,1729,333,0.25,vertex_permutation,92,1500,9000,1562,1562,18519,214,1284,469,43297500
roadlike,1729,666,0.25,vertex_permutation,92,1500,9000,1602,1602,18822,222,1332,495,43297500
roadlike,1729,333,0.25,weight_permutation,92,1500,9000,1500,1500,17301,176,1056,360,43297500
roadlike,1729,666,0.25,weight_permutation,92,1500,9000,1541,1541,17651,184,1104,369,43297500
roadlike,1729,333,0.5,vertex_permutation,92,3000,18000,1668,1668,20566,357,2142,779,43297500
roadlike,1729,666,0.5,vertex_permutation,92,3000,18000,1693,1693,20601,366,2196,787,43297500
roadlike,1729,333,0.5,weight_permutation,92,3000,18000,1640,1640,20029,331,1986,739,43297500
roadlike,1729,666,0.5,weight_permutation,92,3000,18000,1665,1665,20047,336,2016,734,43297500
roadlike,1729,333,0.05,vertex_permutation,93,300,1800,1453,1453,16299,59,354,164,43297500
roadlike,1729,666,0.05,vertex_permutation,93,300,1800,1443,1443,15849,56,336,154,43297500
roadlike,1729,333,0.05,weight_permutation,93,300,1800,1429,1429,15794,45,270,94,43297500
roadlike,1729,666,0.05,weight_permutation,93,300,1800,1442,1442,15659,49,294,100,43297500
roadlike,1729,333,0.1,vertex_permutation,93,600,3600,1507,1507,17285,103,618,255,43297500
roadlike,1729,666,0.1,vertex_permutation,93,600,3600,1486,1486,16653,91,546,240,43297500
roadlike,1729,333,0.1,weight_permutation,93,600,3600,1475,1475,16681,87,522,196,43297500
roadlike,1729,666,0.1,weight_permutation,93,600,3600,1480,1480,16416,92,552,195,43297500
roadlike,1729,333,0.25,vertex_permutation,93,1500,9000,1589,1589,18847,211,1266,486,43297500
roadlike,1729,666,0.25,vertex_permutation,93,1500,9000,1595,1595,18650,207,1242,489,43297500
roadlike,1729,333,0.25,weight_permutation,93,1500,9000,1540,1540,17992,188,1128,403,43297500
roadlike,1729,666,0.25,weight_permutation,93,1500,9000,1553,1553,17925,193,1158,405,43297500
roadlike,1729,333,0.5,vertex_permutation,93,3000,18000,1671,1671,20674,346,2076,793,43297500
roadlike,1729,666,0.5,vertex_permutation,93,3000,18000,1678,1678,20476,344,2064,789,43297500
roadlike,1729,333,0.5,weight_permutation,93,3000,18000,1647,1647,20147,347,2082,723,43297500
roadlike,1729,666,0.5,weight_permutation,93,3000,18000,1690,1690,20423,358,2148,742,43297500
roadlike,1729,333,0.05,vertex_permutation,94,300,1800,1456,1456,16169,51,306,108,43297500
roadlike,1729,666,0.05,vertex_permutation,94,300,1800,1454,1454,15914,50,300,116,43297500
roadlike,1729,333,0.05,weight_permutation,94,300,1800,1415,1415,15566,42,252,88,43297500
roadlike,1729,666,0.05,weight_permutation,94,300,1800,1428,1428,15431,42,252,86,43297500
roadlike,1729,333,0.1,vertex_permutation,94,600,3600,1511,1511,17327,107,642,239,43297500
roadlike,1729,666,0.1,vertex_permutation,94,600,3600,1512,1512,17113,106,636,256,43297500
roadlike,1729,333,0.1,weight_permutation,94,600,3600,1433,1433,15965,76,456,158,43297500
roadlike,1729,666,0.1,weight_permutation,94,600,3600,1446,1446,15876,77,462,162,43297500
roadlike,1729,333,0.25,vertex_permutation,94,1500,9000,1603,1603,19298,226,1356,495,43297500
roadlike,1729,666,0.25,vertex_permutation,94,1500,9000,1622,1622,19297,225,1350,527,43297500
roadlike,1729,333,0.25,weight_permutation,94,1500,9000,1556,1556,18179,198,1188,398,43297500
roadlike,1729,666,0.25,weight_permutation,94,1500,9000,1576,1576,18248,197,1182,398,43297500
roadlike,1729,333,0.5,vertex_permutation,94,3000,18000,1698,1698,21055,370,2220,806,43297500
roadlike,1729,666,0.5,vertex_permutation,94,3000,18000,1707,1707,20878,372,2232,809,43297500
roadlike,1729,333,0.5,weight_permutation,94,3000,18000,1632,1632,19783,331,1986,686,43297500
roadlike,1729,666,0.5,weight_permutation,94,3000,18000,1675,1675,20173,344,2064,726,43297500
roadlike,1729,333,0.05,vertex_permutation,95,300,1800,1436,1436,15987,53,318,139,43297500
roadlike,1729,666,0.05,vertex_permutation,95,300,1800,1460,1460,16135,58,348,155,43297500
roadlike,1729,333,0.05,weight_permutation,95,300,1800,1408,1408,15496,38,228,81,43297500
roadlike,1729,666,0.05,weight_permutation,95,300,1800,1423,1423,15431,41,246,86,43297500
roadlike,1729,333,0.1,vertex_permutation,95,600,3600,1499,1499,17148,104,624,267,43297500
roadlike,1729,666,0.1,vertex_permutation,95,600,3600,1514,1514,17194,111,666,286,43297500
roadlike,1729,333,0.1,weight_permutation,95,600,3600,1450,1450,16201,85,510,159,43297500
roadlike,1729,666,0.1,weight_permutation,95,600,3600,1457,1457,16028,86,516,161,43297500
roadlike,1729,333,0.25,vertex_permutation,95,1500,9000,1597,1597,19134,227,1362,517,43297500
roadlike,1729,666,0.25,vertex_permutation,95,1500,9000,1608,1608,19051,233,1398,541,43297500
roadlike,1729,333,0.25,weight_permutation,95,1500,9000,1532,1532,17807,174,1044,374,43297500
roadlike,1729,666,0.25,weight_permutation,95,1500,9000,1544,1544,17765,180,1080,381,43297500
roadlike,1729,333,0.5,vertex_permutation,95,3000,18000,1672,1672,20699,359,2154,773,43297500
roadlike,1729,666,0.5,vertex_permutation,95,3000,18000,1695,1695,20774,364,2184,804,43297500
roadlike,1729,333,0.5,weight_permutation,95,3000,18000,1667,1667,20391,339,2034,710,43297500
roadlike,1729,666,0.5,weight_permutation,95,3000,18000,1662,1662,20063,331,1986,714,43297500
roadlike,1729,333,0.05,vertex_permutation,96,300,1800,1430,1430,15933,60,360,135,43297500
roadlike,1729,666,0.05,vertex_permutation,96,300,1800,1437,1437,15751,58,348,130,43297500
roadlike,1729,333,0.05,weight_permutation,96,300,1800,1415,1415,15569,38,228,63,43297500
roadlike,1729,666,0.05,weight_permutation,96,300,1800,1429,1429,15443,39,234,75,43297500
roadlike,1729,333,0.1,vertex_permutation,96,600,3600,1489,1489,17069,105,630,245,43297500
roadlike,1729,666,0.1,vertex_permutation,96,600,3600,1503,1503,17052,102,612,253,43297500
roadlike,1729,333,0.1,weight_permutation,96,600,3600,1450,1450,16318,84,504,169,43297500
roadlike,1729,666,0.1,weight_permutation,96,600,3600,1470,1470,16287,84,504,176,43297500
roadlike,1729,333,0.25,vertex_permutation,96,1500,9000,1589,1589,19070,204,1224,478,43297500
roadlike,1729,666,0.25,vertex_permutation,96,1500,9000,1624,1624,19306,213,1278,505,43297500
roadlike,1729,333,0.25,weight_permutation,96,1500,9000,1502,1502,17295,166,996,329,43297500
roadlike,1729,666,0.25,weight_permutation,96,1500,9000,1513,1513,17071,173,1038,317,43297500
roadlike,1729,333,0.5,vertex_permutation,96,3000,18000,1638,1638,20161,339,2034,738,43297500
roadlike,1729,666,0.5,vertex_permutation,96,3000,18000,1676,1676,20369,357,2142,772,43297500
roadlike,1729,333,0.5,weight_permutation,96,3000,18000,1623,1623,19604,324,1944,660,43297500
roadlike,1729,666,0.5,weight_permutation,96,3000,18000,1638,1638,19498,328,1968,671,43297500
roadlike,1729,333,0.05,vertex_permutation,97,300,1800,1464,1464,16457,56,336,152,43297500
roadlike,1729,666,0.05,vertex_permutation,97,300,1800,1473,1473,16212,57,342,150,43297500
roadlike,1729,333,0.05,weight_permutation,97,300,1800,1408,1408,15388,39,234,68,43297500
roadlike,1729,666,0.05,weight_permutation,97,300,1800,1424,1424,15251,44,264,71,43297500
roadlike,1729,333,0.1,vertex_permutation,97,600,3600,1494,1494,17075,95,570,240,43297500
roadlike,1729,666,0.1,vertex_permutation,97,600,3600,1506,1506,16926,96,576,238,43297500
roadlike,1729,333,0.1,weight_permutation,97,600,3600,1448,1448,16165,74,444,157,43297500
roadlike,1729,666,0.1,weight_permutation,97,600,3600,1461,1461,16092,79,474,162,43297500
roadlike,1729,333,0.25,vertex_permutation,97,1500,9000,1596,1596,19037,217,1302,510,43297500
roadlike,1729,666,0.25,vertex_permutation,97,1500,9000,1615,1615,19086,222,1332,520,43297500
roadlike,1729,333,0.25,weight_permutation,97,1500,9000,1502,1502,17450,173,1038,380,43297500
roadlike,1729,666,0.25,weight_permutation,97,1500,9000,1538,1538,17752,191,1146,397,43297500
roadlike,1729,333,0.5,vertex_permutation,97,3000,18000,1644,1644,20215,346,2076,761,43297500
roadlike,1729,666,0.5,vertex_permutation,97,3000,18000,1669,1669,20277,361,2166,777,43297500
roadlike,1729,333,0.5,weight_permutation,97,3000,18000,1611,1611,19638,331,1986,689,43297500
roadlike,1729,666,0.5,weight_permutation,97,3000,18000,1627,1627,19464,339,2034,697,43297500
roadlike,1729,333,0.05,vertex_permutation,98,300,1800,1445,1445,16177,54,324,139,43297500
roadlike,1729,666,0.05,vertex_permutation,98,300,1800,1471,1471,16271,56,336,148,43297500
roadlike,1729,333,0.05,weight_permutation,98,300,1800,1418,1418,15685,42,252,93,43297500
roadlike,1729,666,0.05,weight_permutation,98,300,1800,1423,1423,15446,40,240,92,43297500
roadlike,1729,333,0.1,vertex_permutation,98,600,3600,1513,1513,17468,110,660,276,43297500
roadlike,1729,666,0.1,vertex_permutation,98,600,3600,1534,1534,17516,112,672,278,43297500
roadlike,1729,333,0.1,weight_permutation,98,600,3600,1454,1454,16388,75,450,177,43297500
roadlike,1729,666,0.1,weight_permutation,98,600,3600,1456,1456,16078,76,456,171,43297500
roadlike,1729,333,0.25,vertex_permutation,98,1500,9000,1583,1583,18869,217,1302,498,43297500
roadlike,1729,666,0.25,vertex_permutation,98,1500,9000,1612,1612,19117,224,1344,511,43297500
roadlike,1729,333,0.25,weight_permutation,98,1500,9000,1580,1580,18712,188,1128,406,43297500
roadlike,1729,666,0.25,weight_permutation,98,1500,9000,1570,1570,18208,188,1128,410,43297500
roadlike,1729,333,0.5,vertex_permutation,98,3000,18000,1665,1665,20517,358,2148,777,43297500
roadlike,1729,666,0.5,vertex_permutation,98,3000,18000,1695,1695,20749,360,2160,802,43297500
roadlike,1729,333,0.5,weight_permutation,98,3000,18000,1664,1664,20286,346,2076,714,43297500
roadlike,1729,666,0.5,weight_permutation,98,3000,18000,1664,1664,20005,341,2046,720,43297500
roadlike,1729,333,0.05,vertex_permutation,99,300,1800,1418,1418,15654,55,330,112,43297500
roadlike,1729,666,0.05,vertex_permutation,99,300,1800,1437,1437,15625,55,330,120,43297500
roadlike,1729,333,0.05,weight_permutation,99,300,1800,1412,1412,15505,42,252,85,43297500
roadlike,1729,666,0.05,weight_permutation,99,300,1800,1424,1424,15315,42,252,81,43297500
roadlike,1729,333,0.1,vertex_permutation,99,600,3600,1476,1476,16860,98,588,226,43297500
roadlike,1729,666,0.1,vertex_permutation,99,600,3600,1495,1495,16783,94,564,233,43297500
roadlike,1729,333,0.1,weight_permutation,99,600,3600,1459,1459,16395,89,534,178,43297500
roadlike,1729,666,0.1,weight_permutation,99,600,3600,1461,1461,16029,85,510,170,43297500
roadlike,1729,333,0.25,vertex_permutation,99,1500,9000,1591,1591,18945,221,1326,502,43297500
roadlike,1729,666,0.25,vertex_permutation,99,1500,9000,1594,1594,18761,210,1260,503,43297500
roadlike,1729,333,0.25,weight_permutation,99,1500,9000,1536,1536,17917,187,1122,389,43297500
roadlike,1729,666,0.25,weight_permutation,99,1500,9000,1559,1559,17917,190,1140,392,43297500
roadlike,1729,333,0.5,vertex_permutation,99,3000,18000,1690,1690,20851,376,2256,813,43297500
roadlike,1729,666,0.5,vertex_permutation,99,3000,18000,1668,1668,20181,362,2172,809,43297500
roadlike,1729,333,0.5,weight_permutation,99,3000,18000,1636,1636,19828,338,2028,682,43297500
roadlike,1729,666,0.5,weight_permutation,99,3000,18000,1673,1673,20110,353,2118,714,43297500
sparse,2026,333,0.05,never,-1,0,0,1361,1361,22237,0,0,0,25139600
sparse,2026,666,0.05,never,-1,0,0,1379,1379,22646,0,0,0,25139600
sparse,2026,333,0.05,low,-1,228,1273,1416,1416,23602,53,316,148,25139600
sparse,2026,666,0.05,low,-1,228,1273,1449,1449,24291,60,345,142,25139600
sparse,2026,333,0.05,high,-1,228,562,1390,1390,22925,66,176,75,25139600
sparse,2026,666,0.05,high,-1,228,562,1414,1414,23472,58,151,80,25139600
sparse,2026,333,0.1,never,-1,0,0,1361,1361,22237,0,0,0,25139600
sparse,2026,666,0.1,never,-1,0,0,1379,1379,22646,0,0,0,25139600
sparse,2026,333,0.1,low,-1,456,2535,1468,1468,24804,99,561,263,25139600
sparse,2026,666,0.1,low,-1,456,2535,1475,1475,24892,98,556,233,25139600
sparse,2026,333,0.1,high,-1,456,1338,1420,1420,23599,117,356,147,25139600
sparse,2026,666,0.1,high,-1,456,1338,1434,1434,23935,105,315,136,25139600
sparse,2026,333,0.25,never,-1,0,0,1361,1361,22237,0,0,0,25139600
sparse,2026,666,0.25,never,-1,0,0,1379,1379,22646,0,0,0,25139600
sparse,2026,333,0.25,low,-1,1140,6323,1554,1554,26833,218,1239,500,25139600
sparse,2026,666,0.25,low,-1,1140,6323,1544,1544,26521,204,1195,490,25139600
sparse,2026,333,0.25,high,-1,1140,4218,1479,1479,25045,228,851,355,25139600
sparse,2026,666,0.25,high,-1,1140,4218,1518,1518,26026,230,857,373,25139600
sparse,2026,333,0.5,never,-1,0,0,1361,1361,22237,0,0,0,25139600
sparse,2026,666,0.5,never,-1,0,0,1379,1379,22646,0,0,0,25139600
sparse,2026,333,0.5,low,-1,2280,12513,1580,1580,27439,353,1993,763,25139600
sparse,2026,666,0.5,low,-1,2280,12513,1622,1622,28274,351,1954,791,25139600
sparse,2026,333,0.5,high,-1,2280,9544,1539,1539,26547,366,1510,644,25139600
sparse,2026,666,0.5,high,-1,2280,9544,1583,1583,27557,383,1623,624,25139600
sparse,2026,333,0.05,vertex_permutation,0,228,1037,1403,1403,23247,55,271,129,25139600
sparse,2026,666,0.05,vertex_permutation,0,228,1037,1396,1396,23068,51,243,99,25139600
sparse,2026,333,0.05,weight_permutation,0,228,1294,1400,1400,23132,45,260,99,25139600
sparse,2026,666,0.05,weight_permutation,0,228,1294,1427,1427,23759,47,276,123,25139600
sparse,2026,333,0.1,vertex_permutation,0,456,2054,1437,1437,24172,99,487,256,25139600
sparse,2026,666,0.1,vertex_permutation,0,456,2054,1424,1424,23707,97,431,177,25139600
sparse,2026,333,0.1,weight_permutation,0,456,2620,1446,1446,24262,99,557,237,25139600
sparse,2026,666,0.1,weight_permutation,0,456,2620,1448,1448,24267,91,520,250,25139600
sparse,2026,333,0.25,vertex_permutation,0,1140,5196,1493,1493,25478,214,988,435,25139600
sparse,2026,666,0.25,vertex_permutation,0,1140,5196,1452,1452,24477,205,931,369,25139600
sparse,2026,333,0.25,weight_permutation,0,1140,6321,1508,1508,25739,195,1075,443,25139600
sparse,2026,666,0.25,weight_permutation,0,1140,6321,1531,1531,26286,207,1162,466,25139600
sparse,2026,333,0.5,vertex_permutation,0,2280,10311,1545,1545,26657,369,1628,643,25139600
sparse,2026,666,0.5,vertex_permutation,0,2280,10311,1573,1573,27233,361,1688,678,25139600
sparse,2026,333,0.5,weight_permutation,0,2280,12267,1561,1561,26987,347,1892,737,25139600
sparse,2026,666,0.5,weight_permutation,0,2280,12267,1597,1597,27883,354,1937,753,25139600
sparse,2026,333,0.05,vertex_permutation,1,228,1069,1406,1406,23379,52,267,130,25139600
sparse,2026,666,0.05,vertex_permutation,1,228,1069,1441,1441,24159,58,299,141,25139600
sparse,2026,333,0.05,weight_permutation,1,228,1269,1403,1403,23299,55,309,138,25139600
sparse,2026,666,0.05,weight_permutation,1,228,1269,1436,1436,23981,62,346,142,25139600
sparse,2026,333,0.1,vertex_permutation,1,456,2073,1441,1441,24206,96,483,207,25139600
sparse,2026,666,0.1,vertex_permutation,1,456,2073,1469,1469,24746,104,503,200,25139600
sparse,2026,333,0.1,weight_permutation,1,456,2628,1445,1445,24276,103,609,268,25139600
sparse,2026,666,0.1,weight_permutation,1,456,2628,1495,1495,25321,105,620,269,25139600
sparse,2026,333,0.25,vertex_permutation,1,1140,5252,1478,1478,25184,212,1031,436,25139600
sparse,2026,666,0.25,vertex_permutation,1,1140,5252,1524,1524,26031,223,1014,409,25139600
sparse,2026,333,0.25,weight_permutation,1,1140,6405,1468,1468,24807,197,1134,450,25139600
sparse,2026,666,0.25,weight_permutation,1,1140,6405,1562,1562,26888,208,1165,475,25139600
sparse,2026,333,0.5,vertex_permutation,1,2280,10419,1534,1534,26436,354,1658,675,25139600
sparse,2026,666,0.5,vertex_permutation,1,2280,10419,1585,1585,27503,376,1650,694,25139600
sparse,2026,333,0.5,weight_permutation,1,2280,12367,1603,1603,27886,368,1984,762,25139600
sparse,2026,666,0.5,weight_permutation,1,2280,12367,1644,1644,28709,379,1986,780,25139600
sparse,2026,333,0.05,vertex_permutation,2,228,1071,1397,1397,23165,45,216,105,25139600
sparse,2026,666,0.05,vertex_permutation,2,228,1071,1419,1419,23737,54,244,139,25139600
sparse,2026,333,0.05,weight_permutation,2,228,1291,1408,1408,23342,56,324,131,25139600
